date,MSFT,GOOGL,AMZN,JPM,JNJ,PG,XOM,CAT,NEE,APD,SPY
2021-04-27,250.3374663378,113.4626174322,170.8715,132.6439958777,140.2336469846,114.652395257,45.9646631107,210.2015262226,66.9154061574,254.2979564505,388.8600259921
2021-04-28,243.2565004808,116.8333433846,172.925,133.5034412725,139.2023908479,114.8446770603,47.3498772091,211.9901647196,66.7508884663,254.1224514596,388.7482631948
2021-04-29,241.29752882,118.5033533627,173.5655,136.0993171587,141.1102147008,115.8148261587,48.0261876218,207.5824484234,66.8634532023,256.5005440853,391.2256718678
2021-04-30,240.9821821624,116.5589704522,173.371,134.8890777253,139.8469259334,116.6101736178,46.6409735234,208.1664936469,67.1145591519,253.1483987606,388.6551275304
2021-05-03,240.6763914641,116.0429116155,169.3245,134.4944344317,141.9781886158,117.9911065688,47.9284078031,208.2212478866,66.4131942582,254.6489664321,389.49334851
2021-05-04,236.7871160204,114.2476013632,165.5935,136.3536428368,144.1782017074,117.5890627982,48.2298955774,213.0031181541,65.5386528475,254.7191684284,387.0904483686
2021-05-05,235.52572939,114.6408362157,163.527,138.1426924341,143.5766356276,116.6451339457,49.6802962216,217.082309012,63.8848171104,256.755026322,387.2115247323
2021-05-06,238.6409721287,115.7591287812,165.3185,140.9227351906,144.1524203039,118.1134677163,50.1528986787,216.343126776,64.0839701049,257.6852027733,390.3036287903
2021-05-07,241.2497490234,116.4812149461,164.5805,141.4050769938,144.8055491905,118.1222077983,50.8699506825,219.92040377,64.5342290491,254.9648754156,393.1442665544
2021-05-10,236.2042025018,113.5007522982,159.5245,141.3875372919,146.3266519921,120.3247084542,50.9921754559,221.398768242,64.768017347,257.5798997788,389.2511957826
2021-05-11,235.2963863663,112.4265376948,161.1955,139.0372172327,145.1321136338,119.7303828804,49.370660129,218.3781593517,64.13592306,263.9068546979,385.7772355006
2021-05-12,228.387427777,108.9691415923,157.597,138.0813034773,144.5477351563,118.463070995,49.6314063122,216.5712694415,61.9452401203,257.2552155458,377.5812970336
2021-05-13,232.2384793835,110.3949893761,158.0735,141.633093119,146.0602441568,120.3684088641,49.019693443,219.0808387612,62.8890521378,263.064430742,382.1170038897
2021-05-14,237.1311305559,112.8385923513,161.145,143.8343257117,146.2836829864,120.6218712412,50.2348527914,221.0519913905,63.3133346044,264.1788874337,387.9845507468
2021-05-17,234.2930106375,113.360594284,163.5195,144.4131358756,146.4297776058,120.3771489461,51.4086801892,223.3881722846,62.2569578509,264.7054024062,386.9973127042
2021-05-18,232.2862591801,112.0506368723,161.614,142.3785304512,146.4813404126,119.1447973886,49.9537955271,218.5332963642,62.594652059,262.9328019989,383.6630559187
2021-05-19,232.8596167393,112.4978548469,161.59,141.2910689313,146.1633697704,119.3895196837,48.755168959,216.1606126437,62.9150286154,261.7393680613,382.6571907433
2021-05-20,236.0778147989,114.2535444592,162.384,141.0455131042,147.0141560832,120.6131311592,48.6394394972,214.4449797996,64.3264172287,260.6775628668,386.7737871096
2021-05-21,234.8231006745,113.6186237024,160.154,142.6503958312,146.9196242707,120.6131311592,48.7055706182,216.4982637885,64.4562996164,261.669166065,386.4571258507
2021-05-24,240.1963420775,116.9323949847,162.2495,143.4221427163,147.4782213447,120.5781708313,49.2759515368,218.1500166862,64.1012877566,262.8801505016,390.3967644547
2021-05-25,241.0966712966,117.0230271988,162.9525,141.9400379028,147.0718023237,120.9889546838,48.1599888699,216.4343838422,63.5298052506,264.1788874337,389.5306027758
2021-05-26,240.876377977,117.8867571519,163.258,141.9224982009,146.1984337892,120.7180121428,48.7221033985,216.9271719995,63.6163935091,260.9759213512,390.3036287903
2021-05-27,238.7883804265,117.0136172968,161.5055,144.1325006446,145.9736062457,117.9736264048,48.4079805737,220.1850492619,63.2094286942,261.7481433108,390.508527252
2021-05-28,239.1427653318,116.7248818824,161.1535,144.036032284,146.354083627,117.8600053392,48.2509191613,220.0025351296,63.3999228629,262.9591277475,391.2070447349
2021-06-01,236.9589880771,117.929844598,160.9325,145.623375309,143.1373203119,116.1382091915,49.9785946975,221.5356538413,62.7808168147,265.4863996153,390.8624427767
2021-06-02,236.863208373,117.4053663753,161.6995,145.63214516,143.7166835971,116.6451339457,50.3753814235,222.1744533045,63.2944147338,268.2242774721,391.4771381617
2021-06-03,235.3403110769,116.2657777158,159.3505,145.7286135206,143.5783281857,118.7340135361,50.5737747865,222.5212301559,62.9984430516,266.8641137933,390.0242217971
2021-06-04,240.205920048,118.5434692608,160.311,145.9653994967,143.5177976932,118.8214143557,50.7969673199,222.685492875,62.9723279032,267.4345050134,393.5913177435
2021-06-07,243.0984671134,118.9758294954,159.9005,145.2813511213,142.5406626002,119.2321982082,50.4663117149,218.7979418561,63.0854935464,264.8458063988,393.2094615195
2021-06-08,241.9107987819,118.7846599071,163.2055,144.7025409575,141.2868166843,117.8512652573,51.3590818484,219.1629701208,62.7982269137,262.9240267493,393.2932836174
2021-06-09,242.8877517643,119.2551550077,164.0575,142.8959516582,143.1892035911,117.8075648474,51.7889341349,214.1347057746,63.0680834474,260.9320451035,392.7065289317
2021-06-10,246.3837109659,120.6017615115,167.4825,140.6684095126,144.4776383598,118.6815730442,51.8715980362,205.994575472,63.9908186918,262.0289512961,394.5319879539
2021-06-11,247.0062790429,120.3575993172,167.3415,140.571941152,142.6444291587,117.8687454212,51.3921474089,201.4043450435,63.9734085928,263.6523724612,395.1839376047
2021-06-14,248.921873126,121.2842270364,169.1935,138.1865416889,142.9989649005,117.9124458311,51.3094835077,199.8621006252,63.8167177023,262.4852642723,396.0687264165
2021-06-15,247.4564436524,120.267957619,169.1565,136.0905473078,142.2380101377,117.6852036999,53.177687676,200.272757423,63.921178296,264.2052131823,395.3422682342
2021-06-16,246.5178025517,119.6270937662,170.7625,137.0464610632,142.1861268585,116.0508083719,52.9875607031,198.173844901,63.8080126528,263.29258723,393.134952988
2021-06-17,249.8892481379,120.5888848035,174.462,133.091258277,142.8692567023,117.10835829,51.2433523867,191.1379250991,64.9222589856,262.4589385236,393.0045630578
2021-06-18,248.4812864869,118.9718674313,174.345,129.7236355056,140.0675596213,115.3953022243,49.9289963567,190.5995084087,63.7906025538,256.8515540669,387.7199290403
2021-06-21,251.5462370198,120.6572304075,172.698,131.9248680984,141.6759412789,116.3042707489,51.7393357942,194.5691907872,64.7046327487,260.2388003898,393.2705324783
2021-06-22,254.3046924994,121.1703176962,175.272,131.7319313771,141.4857025882,116.3479711588,52.7313026092,194.4961851342,64.5131216603,261.5112115732,395.3730337806
2021-06-23,254.0796101947,120.96874769,175.191,132.5299878151,140.6296284801,116.1819096014,53.1198229451,195.098481771,63.8515379002,255.2105824027,394.8964668188
2021-06-24,255.4348930085,121.3382101584,172.454,133.7489970995,141.2695222579,116.2605703391,53.3347490884,200.1632489436,63.4424005748,254.420809944,397.2325793768
2021-06-25,253.8353719491,121.3466295444,170.073,135.0995541485,141.9958881678,117.921185913,53.4504785501,197.3981598385,64.2954954234,253.2010502578,398.6435913619
2021-06-28,257.3792210028,121.3738687345,172.1945,135.3451099756,141.8315911167,118.2707891917,52.0865241794,197.3616570121,65.4184468057,253.6485879844,399.4472140819
2021-06-29,259.9461170741,121.1128677681,172.407,135.1784828072,141.8402383299,117.4667016507,51.7641349646,196.2939493378,64.4870065119,252.9816690193,399.6621364373
2021-06-30,259.4672185533,120.9316033399,172.008,136.4062619426,142.454190468,117.929925995,52.1443889103,198.602753112,63.7906025538,253.7626662285,399.9985366456
2021-07-01,260.1376764824,121.2832365204,171.6485,137.7568189915,143.50915048,118.200868536,52.2931839326,197.7631881032,64.5827620561,254.7506187666,402.2131713507
2021-07-02,265.9323485837,124.069558032,175.549,137.625271227,146.1206088703,118.7777139459,52.2187864214,198.721387298,64.6611075014,256.4883567132,405.2874954771
2021-07-06,265.9419265542,124.9932142032,183.787,135.3143168553,145.2472403358,118.8476346016,50.7308361989,194.8520876923,65.4010367067,252.9158497672,404.5492839088
2021-07-07,268.1161258384,125.2745207476,184.829,135.4730847129,146.4924390384,119.7391229624,49.9372627469,195.9197953665,65.5751376962,256.5059987228,405.9789847943
2021-07-08,265.7120552642,123.8580828657,186.5705,133.1356690316,146.2070810024,119.7216427984,49.7140702135,193.5653630593,65.4010367067,253.4803940747,402.6710494121
2021-07-09,266.2101097258,124.3280827083,185.967,137.3959398771,146.7864442877,119.7653432083,50.6151067371,198.4111132731,65.2791660141,257.2822471456,406.9694965189
2021-07-12,265.61627556,125.7712645222,185.9275,139.362897224,146.5529695309,119.8614841099,50.5655083964,199.4696952407,65.3662165088,256.7353448477,408.4272307552
2021-07-13,269.1218127321,126.1337933787,183.868,137.2900946387,146.3713780535,119.7129027165,50.3257830828,196.3760806974,65.1660003709,254.8035447954,407.0349076706
2021-07-14,270.5872422056,127.0208004579,184.084,136.8226115025,147.3658075729,120.5956509953,49.2098204158,193.1364548483,65.8972245268,254.1684324495,407.6422969357
2021-07-15,269.1697025841,125.8004847443,181.56,137.1225063446,145.5931288643,121.6269806675,48.7303697886,192.9265635961,66.872190068,254.1331484303,406.2499738511
2021-07-16,268.9015194125,125.7658166842,178.6815,133.9912513753,145.3596541076,122.8068917332,47.3829481982,189.7690691065,67.8297455103,251.8749712002,403.0635163218
2021-07-19,265.3193584772,123.3965024091,177.4795,129.633955728,144.3046940956,122.7457111594,45.7544693435,186.3378034184,67.0201759091,248.8405455473,397.1111015238
2021-07-20,267.5318696431,125.0125292652,178.6595,132.050755338,145.66230657,122.0902050118,46.2587191411,190.8154894568,67.1768667997,252.2366323972,402.8018717153
2021-07-21,269.5240874895,126.339325449,179.26,134.829192846,146.5616167441,121.6619409954,47.7466693637,193.3571268188,66.0539154174,252.9158497672,406.0630848464
2021-07-22,274.0640454664,127.2035506601,181.9015,133.1268485951,146.9853301916,121.1985418494,47.2093540055,191.9165597941,66.2628366048,254.4507046032,406.9134298175
2021-07-23,277.4450690231,131.753485912,182.832,132.8710559356,148.5504757831,122.9487965539,47.1514892746,192.2560564815,67.2029819481,256.0649484825,411.0997435216
2021-07-26,276.8512348573,132.7638122334,184.991,133.7619200255,148.6196534888,123.3797637927,48.3418494527,193.6323944031,66.9505355133,255.0328909204,412.1089441467
2021-07-27,274.447164283,130.6490605706,181.3195,133.5855112948,149.3027833326,123.8810930297,47.8045340945,192.5955531688,67.7775152135,254.8388288147,410.23070965
2021-07-28,274.1406692297,134.80328468,181.516,133.8060222081,148.8877170984,122.0428858275,48.1269233094,194.008593435,67.768810164,253.8949813005,410.0625095458
2021-07-29,274.4088524014,134.4897863656,179.996,134.9526789575,148.8877170984,122.676143811,48.7138370083,195.0362590832,68.0386666977,255.5180461846,411.7631994881
2021-07-30,272.8859551053,133.4487540483,166.3795,133.8765857004,148.9050115248,125.0948374981,47.5896079513,189.7052435333,67.8123354114,256.7177028381,409.7634871384
2021-08-02,272.7997533716,133.5755400964,166.574,133.3385390719,148.9655420173,124.7870037561,47.5978743414,188.2463253364,68.6044949136,254.688871733,408.903797717
2021-08-03,275.0026865671,134.3436852554,168.312,134.8556541556,150.7987512184,126.6076204588,48.1103905292,191.3109711086,69.1355029316,256.3825046555,412.2304219998
2021-08-04,274.4184303718,133.8439699328,167.736,133.4002821276,149.9080882575,125.2707424936,46.9861614721,187.6590878232,69.527230158,253.7538452236,410.2026762993
2021-08-05,277.3013994668,134.9592909502,168.7995,135.0849855055,150.1934462935,125.3323092419,47.2837515167,190.1089693237,70.0669432254,254.6800507282,412.8004334639
2021-08-06,277.2439316443,134.4511562416,167.247,138.9218753974,149.6919079272,124.3736270169,47.8293332649,191.1733373164,70.1714038191,256.5324617372,413.4825783309
2021-08-09,276.1616209874,135.6145172851,167.0935,138.7719279763,150.21074072,125.0508612493,47.2837515167,191.6688189682,70.1278785717,243.2392074962,413.1461781225
2021-08-10,274.3513845789,135.5095225889,166.034,140.4742722272,150.2626239992,125.1300184972,48.0938577489,196.421772591,70.1017634233,245.1092605148,413.6601228853
2021-08-11,274.8398610701,134.9865301403,164.6055,142.1501551685,150.2885656389,125.4378522392,48.2343863811,203.3860424745,71.7034925267,245.867866928,414.6880124109
2021-08-12,277.5791606089,135.8928522814,165.175,142.7058426701,151.4991754887,125.7280954817,48.1269233094,202.083109242,72.2519106437,244.8799143899,415.9308242918
2021-08-13,280.4908636152,136.4212925681,164.6985,141.1093436576,152.407132876,126.3349677159,47.640199412,200.5507863559,72.6436378701,246.7587884133,416.6877247606
2021-08-16,282.1670084378,136.9977728809,164.9495,140.1831978216,153.7820397768,127.214492693,46.9436807311,199.7616859475,73.0788903438,248.355390283,417.668892035
2021-08-17,280.7111569347,135.3654025108,162.098,138.4896740073,155.1915355305,127.4255786875,46.6247926604,195.8437106639,73.0875953933,248.2318962158,414.9309681169
2021-08-18,278.9967002303,134.1644018592,160.061,137.228351583,153.219970918,126.0359292237,45.6429530741,192.5129728935,73.4880276691,240.0636457664,410.389565304
2021-08-19,284.7929375275,134.3932110555,159.3875,136.0816948337,154.4132863414,127.522326435,44.2499157124,187.5948587202,73.6011933123,239.3932494012,411.0249879198
2021-08-20,292.0766198263,136.1261187997,159.9975,136.4697940412,155.1655938909,127.6102789327,44.2583075037,188.0444624412,75.1071668715,235.9089525033,414.2955455011
2021-08-23,292.3549159879,138.7133465951,163.2935,138.2162404747,154.4997584735,126.9594304497,46.0793262236,191.8982086218,73.4706175702,238.5993589688,417.9398810917
2021-08-24,290.4068428566,139.9217761167,165.289,139.0718228184,152.5686202279,125.9303862264,46.4569568337,195.0637858416,73.2442862838,238.6258219832,418.6033370582
2021-08-25,289.8214612753,140.7315229478,164.959,141.9384646917,151.5595570004,125.4818284881,46.540874747,197.0548880349,73.5837832134,237.4349863345,419.48171538
2021-08-26,287.0193068204,140.0990784809,165.8,142.670560924,150.7505666542,125.2619472438,45.9114903968,193.8250817121,73.292164056,236.7734109741,417.0054360685
2021-08-27,287.6238812405,142.6382662503,167.4815,143.8172176733,150.42871028,125.1651994963,46.8010202784,195.2839999091,72.9423625332,236.8439790126,420.7338717112
2021-08-30,291.3376955351,143.219203885,171.0785,141.5150837381,151.0637242076,125.7105049821,46.2891210069,194.0177690212,73.4145945889,238.3435498294,422.5840728572
2021-08-31,289.6967078235,143.3251890971,173.5395,141.082882348,150.6026866985,125.2355614945,45.7520463615,193.4855850248,73.4495747412,237.7349004979,421.9579946916
2021-09-01,289.6487257267,143.8382763858,173.95,140.8800123077,151.133314775,126.5108727113,45.1226620113,190.8154894568,74.6301548805,237.5849434162,422.1822614972
2021-09-02,288.9961692098,141.9280662773,173.156,141.5327246112,152.1684744652,126.6076204588,46.2219866763,194.3205633639,75.6270892204,238.1671297333,423.4811400795
2021-09-03,288.9865727904,142.3762747679,173.9025,140.6771422675,152.2641614954,126.6955729565,46.0457590582,193.0268057176,74.9362312129,236.6499169069,423.3783511269
2021-09-07,288.0653165313,142.9121439246,175.4645,140.4301700445,149.8980822035,126.2206294689,45.7772217355,191.0632302827,74.3590587004,235.6090383399,421.8645501893
2021-09-08,288.0941057894,142.3282347418,176.275,139.8039190507,149.5327317245,127.1793116939,45.3576321687,189.7235947056,75.5921090681,236.1647616426,421.3506054265
2021-09-09,285.253565657,142.1796573417,174.208,140.4125291715,146.2010833097,126.6428014579,45.391199334,188.4848905762,75.067406784,235.6266803495,419.5471265317
2021-09-10,283.7757170747,139.5399321982,173.4575,138.7983892859,145.2442130078,126.7659349547,45.2988896293,188.1086915442,74.2716083197,236.4029287723,416.2391911494
2021-09-13,285.0040587535,140.9826187541,172.8585,141.0034984192,144.2264509595,128.1291986692,46.465348625,189.2005862954,73.9655319873,237.7260794931,417.3044584759
2021-09-14,287.691056176,141.1926081464,172.5,138.5425966265,143.3565688668,127.909317425,45.8023971095,185.6496344576,74.0180022157,237.1615351856,415.0524459699
2021-09-15,292.5180551172,143.0597308088,173.7895,139.5040242086,143.8958957642,127.636664682,47.3464867152,188.7693337466,73.9917671015,237.7260794931,418.5192370061
2021-09-16,292.9019118918,142.2480029457,174.412,139.4422811528,143.7219193457,126.7483444551,46.8429792351,186.8149338979,73.4583197793,235.0092100132,417.8557810396
2021-09-17,287.767827531,139.4646529821,173.126,139.080643255,143.3130747622,126.9506351999,46.2891210069,183.2823332323,71.394490795,230.9603688077,413.7985300788
2021-09-20,282.422621944,137.4038844414,167.7865,134.9173972113,142.4953855951,125.675323983,45.0555276806,175.0885348055,71.4382159853,227.7407020539,406.8987630163
2021-09-21,282.9024429123,137.7144112078,167.1815,134.9350380844,143.1217007018,125.868819478,45.0135687239,174.1893273633,71.6393518609,227.0438426743,406.5144009925
2021-09-22,286.5298894327,138.9530514674,169.0025,137.5194259886,142.5997714462,126.2997867168,46.3310799636,175.5748408711,71.6218617848,227.5289979386,410.4798921167
2021-09-23,287.4703385306,139.8767076386,170.8,142.1677960416,143.4087617924,126.8187064533,47.9003449434,180.4103747692,71.0709243864,229.7077861254,415.4672237434
2021-09-24,287.2688137239,140.8662331239,171.276,143.8083972368,142.9738207461,126.2558104679,48.3283263015,180.5938864921,70.5724572165,228.958000717,416.1515756395
2021-09-27,282.2978684923,139.7340733345,170.29,147.2836492308,141.9386610558,124.5935082612,49.7633226199,183.5117228859,68.8759198311,231.0309368461,414.9609908339
2021-09-28,272.0776818674,134.5417884557,165.798,146.4898099428,141.6255035025,123.6524165356,50.2836136827,184.0163801239,67.5729091589,231.3837770383,406.598773144
2021-09-29,272.538309997,133.0792915798,165.056,146.3751442679,142.6780608346,124.9101372529,50.2500465173,181.5573230372,68.5173732703,229.5401870341,407.2831250402
2021-09-30,270.5422547688,132.4082169889,164.252,144.3817256114,140.4859579611,122.9575918037,49.3605166358,176.1437272121,68.6660389175,227.23790478,402.305168097
2021-10-01,277.4324838737,135.2480263646,164.163,147.4159557788,139.5899794057,122.7640963087,51.1311846076,178.3091655421,69.2694465442,228.4090969799,407.0862566865
2021-10-04,271.6842286734,132.3918734749,159.489,147.2571879212,138.5026267899,122.0692715768,51.7941361231,177.2080952048,69.4006221153,227.1314327618,401.8364339216
2021-10-05,277.1062056152,134.7329580439,161.05,149.6475262217,138.8157843432,122.5442150644,51.7102182097,176.6300332777,69.5055625721,228.0453175845,406.0175427665
2021-10-06,281.2806480395,136.2603337179,163.1005,149.9669446341,139.1028454338,124.1801315219,50.7619457888,176.0427957645,70.9922190438,231.3548228159,407.7049857981
2021-10-07,282.9504250092,137.9045902801,165.1215,150.9163271377,140.3467768263,125.1739947461,50.9046062415,179.6120987746,70.764848054,233.6617165429,411.2298667974
2021-10-08,282.9504250092,138.4597744988,164.431,151.0316726756,139.9901251683,124.6550750096,52.1801585245,179.0707391921,70.1439503511,235.5072315246,410.4798921167
2021-10-11,282.3554470085,137.5965398037,162.315,147.8552340187,139.3986053453,125.1739947461,51.6598674617,176.9878811373,68.0626312907,238.4352120243,407.5081174444
2021-10-12,281.0599303941,135.1549178605,162.3665,146.7195241078,137.1717071882,124.9892945009,51.391330139,174.2627320525,68.9721152499,241.6914812466,406.505026309
2021-10-13,284.3515022366,136.2771724899,164.214,142.851012224,138.485229148,125.2795377433,51.2486696863,173.3635246104,70.126460275,247.0328274915,407.9674769363
2021-10-14,290.5315963084,139.8123240986,164.993,145.0425774426,139.2768218523,126.6955729565,52.0291062805,178.3091655421,71.2370801098,255.5062256042,414.8297452648
2021-10-15,291.9326735358,140.0272660708,170.451,147.8286158176,140.3119815426,127.0209971981,52.5242219693,182.6125154438,71.4207259092,259.7029976538,417.9890136072
2021-10-18,294.8883707006,141.4238936327,172.337,147.7753794155,139.2855206733,125.1915852456,52.4990465953,181.8417662077,70.8260633205,259.5610349629,419.2264718304
2021-10-19,295.790434121,141.8785404773,172.2075,149.5676716186,142.5475785207,123.713983284,53.2878749808,184.5577397064,71.7355472797,261.2912052581,422.4607376409
2021-10-20,295.003527733,140.4244629874,170.753,151.5817821636,142.4692891323,124.1977220214,53.5815876775,187.3562934804,73.3883594747,260.5902644719,424.120056622
2021-10-21,298.2183282206,140.5403533595,171.7505,150.3928358507,142.1387339371,123.3092258895,52.6081398826,185.4752983208,73.292164056,260.7588451673,425.226269276
2021-10-22,296.6829011221,136.2618194919,166.7775,152.4158191294,142.4170962068,124.6367493147,52.96898691,185.1266260473,73.8256113782,258.3987154312,424.7856591511
2021-10-25,295.6944699273,136.1434528298,166.0185,151.6705095004,142.7302537601,124.6544496271,54.0011772443,186.5659359732,73.7119258833,260.7854631718,427.0637072438
2021-10-26,297.5945609618,137.9872983662,168.8035,152.0786552496,144.1829568548,126.4244808607,55.2515541533,184.1947651338,74.7438403754,261.1936059082,427.4480692676
2021-10-27,310.1274846539,144.8307734191,169.6245,148.9110893264,142.4344938486,125.5217649316,53.8165578349,180.9563178005,74.3415686242,261.6106213127,425.5543831989
2021-10-28,311.2598621391,144.4657682726,172.3285,151.1558909471,141.6602987862,126.2740282058,53.967610079,188.3004889609,75.574618992,267.4577096438,429.6604945757
2021-10-29,318.2364590183,146.6419319275,168.6215,150.7388724642,141.6863952489,126.548383047,54.1018787403,188.2266781955,74.6214098424,266.0114647304,430.532340142
2021-11-01,316.0772646609,142.1360746376,165.9055,150.6590178611,141.8081787419,126.2386275812,55.0753265353,189.4906875535,74.8487808322,264.3966391214,431.2729401392
2021-11-02,319.6855183426,144.0532183581,165.6375,151.2534910175,144.04377572,127.495349757,54.3955914371,191.0960717016,74.7001151851,264.4764931351,433.0166312719
2021-11-03,320.5204068274,145.2076647576,169.2,151.3067274196,143.5827382109,128.3715152177,53.6487220082,187.8022662942,74.5427044998,268.0699237483,435.6602920213
2021-11-04,322.8619331527,146.8613312218,173.85,149.3192350756,143.1825924483,128.6104694342,54.0515279923,187.8391716769,74.1229426725,267.2536382757,437.7133477098
2021-11-05,322.4972692168,147.4402878245,175.9495,149.1062894673,142.1648303999,129.2476806783,54.5634272638,189.9520048374,74.7963106038,274.4404995022,439.2320464382
2021-11-08,323.3897362179,147.6175901888,174.449,150.0024355688,141.677696428,128.283013656,55.1508526573,197.6744561707,73.9742770253,277.3596073337,439.6070337786
2021-11-09,322.3917086038,147.5061571386,178.8115,148.866725658,141.3645388747,128.6724205274,55.6879273028,193.5779586892,74.2803533578,278.4598181881,438.1539578347
2021-11-10,317.4495526303,144.5098462347,174.1025,148.7247619191,142.8955313577,129.9379928594,54.6053862205,190.680886146,74.5077243475,278.8413429199,434.6290768354
2021-11-11,319.0137689869,144.3840507025,173.625,148.7158891855,141.8429740256,129.5662863004,54.7074682636,192.3969864423,74.6563899947,275.5140923521,434.769697088
2021-11-12,323.130632895,147.2679380403,176.2575,148.0504341596,143.5392441063,129.707888799,54.2906332543,193.0797360226,75.4784235732,275.0527136067,438.0508363161
2021-11-15,322.5068656362,147.044081424,177.284,147.7842521492,142.2431197882,130.4513019172,54.7585092851,191.6404260967,76.3791624943,269.5516593345,438.2008312522
2021-11-16,325.8080338981,146.4735442073,177.035,146.7195241078,141.5037200095,130.2654486376,55.3114536852,189.5368192819,76.0643411238,267.5109456529,439.9351477014
2021-11-17,326.0287515436,146.6429224435,177.45,145.9298508104,142.034348086,130.1857972321,54.7074682636,187.2763645905,76.7639441693,265.7275393486,438.8664337814
2021-11-18,328.0957538313,148.4174318598,184.803,144.6699226281,141.2688518445,130.2034975445,54.1119896788,185.8370546646,76.6065334841,262.8439221898,440.3570084593
2021-11-19,329.864723231,147.5140812666,183.8285,142.7800303545,141.6950940699,129.9379928594,51.6109796229,184.9328727881,77.227431187,264.1748224169,439.5695350445
2021-11-22,326.7113429967,144.9144720212,178.6285,145.8233780063,139.8422452126,130.8053081639,52.3255539246,186.7227838498,76.3966525704,263.9796237169,438.3320768214
2021-11-23,324.644340709,144.3994037006,179.002,149.3103623419,140.709144541,132.2567337754,53.7036615065,189.4445558251,76.3529273801,265.2927786077,438.9133071989
2021-11-24,324.8654618839,144.734198109,179.0205,148.1391614964,140.3150993917,131.5664215943,54.0014007988,191.0499399732,76.6021609651,264.2635490987,440.0851426375
2021-11-26,316.9531694058,140.8345366119,175.228,143.6761764561,139.4044172689,130.5132530103,52.1043761646,183.355167677,75.618392816,260.5370284628,430.2698490038
2021-11-29,323.6348744754,144.1502889262,178.0785,143.0550850986,139.8860280069,131.8850272164,52.39360862,180.7625645412,77.8757893723,258.5051874494,435.5477958192
2021-11-30,317.8280401415,140.5517442935,175.3535,140.9256290157,136.5410225172,127.9555578778,50.9049121582,178.3913937017,76.224464265,255.0359741906,427.0730819273
2021-12-01,317.3377279709,139.7137677564,172.186,140.09159205,138.423682675,129.5662863004,50.8623779736,176.6568407141,77.1555305489,252.8178071454,422.3294920718
2021-12-02,316.7705040873,141.6101106409,171.868,143.0373396312,137.5567833465,130.3273997308,52.1298966754,181.5652566153,77.8406547956,255.0271015225,428.7980236929
2021-12-03,310.5406553317,140.6547579577,169.4895,140.4465013971,139.5620353286,132.6461406468,51.7981300353,182.4971175288,77.3224197885,256.082949036,425.0668996564
2021-12-06,313.5978959247,141.7973181652,171.3685,142.105702595,142.6793702876,134.655126097,52.3851017831,185.7078858251,78.3061879376,259.8715783492,430.1011047006
2021-12-07,321.9908866094,145.8727962525,176.1645,144.2440314115,143.0471457603,134.3011198503,52.9720735309,188.669542788,79.4129271053,262.5688694762,438.9976793505
2021-12-08,322.03895643,146.7810994257,176.158,142.5937029473,143.9052885299,134.9029304697,53.1251965956,188.3927524177,79.3338743076,262.3381801035,440.1601401056
2021-12-09,320.2411451379,146.238296657,174.171,142.3718846053,145.2713117142,135.6905943687,53.2613059864,188.3373943436,78.9737448959,260.1288857265,437.1883654333
2021-12-10,329.3167272757,146.5978539654,172.212,141.8040296499,144.9122928004,137.5845277886,53.6015794634,187.7192291831,79.2987397308,262.0542547217,441.3038514936
2021-12-13,326.2979425392,144.4434816626,169.5675,140.118210251,147.504234227,139.5404123018,52.4276359677,185.6802067881,80.5811517823,264.0151143897,437.3946084705
2021-12-14,315.6648982125,142.5421861981,169.0915,141.1918110261,149.1154410598,140.0537213595,52.3510744354,186.0400342696,79.0791486261,264.5829651532,434.3853350641
2021-12-15,321.7313095779,145.0521537454,173.315,140.1359557183,149.859748564,140.5935808858,52.1213898384,186.8796317263,80.8095265312,270.6873608617,441.1726059245
2021-12-16,312.3576945521,143.0750838068,168.871,142.3275209369,151.4972250734,142.5848660236,52.2064582077,190.2195688621,81.0115503475,268.9749359028,437.2821122684
2021-12-17,311.3001584979,140.3808802833,170.0175,139.0889731443,147.3115899318,139.3545590222,51.0665420598,185.7909229362,79.8784602472,264.6983098396,432.6476727905
2021-12-20,307.5603264517,140.2639993952,167.079,136.5868622469,146.8912751059,139.708565269,50.3264472473,180.33815264,79.0000958284,261.7525840036,428.0471397704
2021-12-21,314.6554319789,142.1118069956,170.417,138.4944999878,146.4184209267,139.6200637073,51.4663633952,182.9676611585,79.448061682,262.4091614489,435.648838503
2021-12-22,320.3372847792,145.0264003294,171.037,139.0357367422,147.0488931656,141.0006880695,51.8831984045,186.5105778992,79.7554892286,263.6602076624,440.0047624054
2021-12-23,321.7697654344,145.523144104,171.0685,139.5326098282,147.3291030495,141.6910002506,51.9087189153,190.2472478991,79.6676527867,265.7186666804,442.7425029143
2021-12-27,329.2302015985,146.5037549453,169.6695,140.3311558593,148.5725344096,143.345979454,52.6488137278,190.4133221214,80.2122387264,268.149777762,449.0082595429
2021-12-28,328.076525903,145.2958206817,170.661,140.7570470758,149.167980413,144.1159430406,52.4786769893,190.6347544176,80.7041228009,269.72024003,448.6413458664
2021-12-29,328.7495033921,145.2641241697,169.201,140.6860652064,150.2187674779,145.3107141233,52.0193077953,191.2898249609,80.800742887,270.9712862435,449.2152364886
2021-12-30,326.2210308261,144.8139346471,168.6445,140.615083337,150.8842659523,144.0539919475,51.713061666,190.136531751,81.4858671337,269.6315133482,447.9733748144
